Datetime,Text,Username,Tweet Id,compound,neg,neu,pos,compound-sentiment,sentiment
2019-08-27 11:32:53+00:00,"“I’m an environmentalist.” Of all of Donald Trump’s many lies, this is his biggest. #DonaldTrump #Environmentalist #ClimateChange #NEPA #EndangeredSpecies #publiclands #EPA #pollution",jeffreydburgess,1166312626160361472,-0.4215,0.118,0.882,0.0,neg,neu
2019-08-20 20:49:42+00:00,"#pollination and #pollution 
In the #ocean 
#aplasticocean @parleyforoceans @ New York, New York https://t.co/T3Ia3HgFmg",stefpix,1163916035549990912,0.0,0.0,1.0,0.0,neu,neu
2019-08-19 18:40:56+00:00,"Smells like Teen Spirit....I mean NJ....
#smellsliketeenspirit #smellslikenj #newjersey #nirvana #melissaederart #pollution #melissaederart #njturnpike @ The Turnpike https://t.co/Y7pptKk7Dv",melsnyc,1163521244177686529,0.3612,0.0,0.872,0.128,pos,neu
2019-08-18 02:15:48+00:00,What. The. Fuck. #fucktrump #GreenNewDeal #science #planitchange10 #pollution #plastics #plasticpollution https://t.co/oFEH0Q2wLG,NYC_Gabi,1162910938665836545,-0.5423,0.259,0.741,0.0,neg,neu
2019-08-17 13:04:22+00:00,Our world is collapsing around us. Pay attention. Take action. #pollutedrain #pollution #SaveOurPlanet #saveourearth #stoppollution #stoppollutingnow https://t.co/yrZdXpXrBV,shawntinker,1162711770705858560,-0.3818,0.194,0.806,0.0,neg,neu
2019-08-14 13:34:45+00:00,"“Why are we here? Plastic ... “ 🤭 
#carlin #plastic #earth #pollution 
https://t.co/iNbub3pf6p",infographx,1161632252796817409,0.4939,0.0,0.833,0.167,pos,neu
2019-08-09 18:12:09+00:00,So proud of all the students who presented at today’s @sonycproject showcase! Young scientists tackled the issues of #noise #pollution in a fun summer camp here at Tandon! https://t.co/G1TbjkdVu9,nyutandon,1159890120721469440,0.8062,0.0,0.788,0.212,pos,neu
2019-08-04 01:17:02+00:00,"@chelseahandler Blame China, they are polluting the atmosphere, by burning everything without any regulations! They are causing over 50% of the world's #Pollution..#Facts",rich0671,1157822722224939008,-0.4003,0.109,0.891,0.0,neg,neu
2019-08-03 21:41:59+00:00,@Ilhan If we bring our 🇺🇸 jobs back from China; you will cut the world's pollution by more than 50%! #Pollution #FACTS #Tariffs #tradewar,rich0671,1157768602034102273,-0.3382,0.094,0.906,0.0,neg,neu
2019-08-02 21:58:16+00:00,"@hodgetwins It will be only bad for the Greedy Wallstreet Investors! By bringing jobs back from China to 🇺🇸 through #Tariffs, will create more Health Care, and competition, that will bring higher wages, and cut the World's #Pollution by over half! #FACTS #tradewar",rich0671,1157410311042981888,-0.4415,0.163,0.73,0.107,neg,neu
2019-08-02 09:35:57+00:00,@realDonaldTrump Thank you Mr. @POTUS 🇺🇸! We need our jobs to come back here in 🇺🇸 from the bad past administrations #WTO trade policies.. @SenateFloor  @HouseDemocrats @HouseGOP @HouseFloor? #Tariffs #tradewar Cut the World's #Pollution by over half and bring our jobs back from China...,rich0671,1157223500932890624,-0.5255,0.119,0.83,0.051,neg,neu
2019-07-26 21:18:12+00:00,"@Jim_Jordan @RepJerryNadler If they want to help the environment, then they should help @realDonaldTrump by bringing our 🇺🇸 jobs back from China, when infact that will cut #Pollution by 70%, and make 🇺🇸 rock solid! #Facts #Tariffs #tradewar #MAGA2020 🇺🇸",rich0671,1154863511211859968,0.6696,0.046,0.766,0.188,pos,neu
2019-07-25 14:41:10+00:00,"The Gold Coast may have great schools and enviably low mill rates, but thanks to CSOs and poor stormwater management their beaches are pretty disgusting
#LongIslandSound #water #pollution
 https://t.co/OUDK48DqA4",DFANewHaven,1154401208867729408,0.1027,0.234,0.523,0.243,pos,neu
2019-07-20 20:34:49+00:00,"@SenSchumer @SenateDems Turn down this brutal 🌡☀️ ""Heat"" today Mr. Senator, this could be done by helping our 🇺🇸 @POTUS @realDonaldTrump by bringing 🇺🇸jobs back from the China, where the skies are filled with #Pollution from bad #WTO trade deals! #Tariffs #tradewar #Facts",rich0671,1152678269692645391,-0.816,0.167,0.79,0.042,neg,neu
2019-07-20 19:20:50+00:00,"@SenSchumer @SenateDems Senator Schumer, could you, and the Senate please help  @realDonaldTrump bring our 🇺🇸 jobs back from China, where the skies are Black from #Pollution made through bad economic #WTO trade deals made from past administrations? #Tariffs #tradewar 🇺🇸",rich0671,1152659650715762693,0.128,0.077,0.813,0.11,pos,neu
2019-07-20 19:14:43+00:00,"@RepLaHood @realDonaldTrump This heat is brutal today, so I would like to thank China for making the skies black with #Pollution from our 🇺🇸 jobs that were taken with the bad #WTO deals from our past administrations! #Tariffs #tradewar 🇺🇸 #MAGA2020",rich0671,1152658109397176321,-0.5615,0.157,0.738,0.105,neg,neu
2019-07-18 21:50:28+00:00,"@LOUISAGUIRRE @JaniceHuff4ny @MiamiBeachNews @keybiscayne @fillabag Great idea!
 #keybiacayne #pollution",Lindasantangel1,1151972531638886400,0.6588,0.0,0.646,0.354,pos,neu
2019-07-18 18:31:36+00:00,Horrifically tragic #pollution #ClimateChangeIsReal #ClimateCrisis #climatejusticenow #ClimateAction #ClimateActionNow https://t.co/3ZzIK3CnAW,DrKlintPeebles,1151922484536598528,-0.7845,0.496,0.504,0.0,neg,neu
2019-07-13 10:28:34+00:00,"#oceans are a human #habitat, resource of #nutrition &amp; #oxygen, of vital importance to surviving of #humanity. We must #protect them from #pollution, over-#fishing &amp; #exploitation. We need an international #oceans-#Governance preventing deep water #mining, #robbery &amp; #slavery. https://t.co/F4KLpGJEZA",BayrPetra,1149988987009982465,0.3818,0.122,0.682,0.196,pos,neu
2019-07-11 00:25:39+00:00,"@realDonaldTrump If environmentalists and Congress want to cut the world's #Pollution by 70%, then they must back the @POTUS with the #Tariffs on China by bringing 🇺🇸 jobs back home to the #USA.. #TRADEWAR",rich0671,1149112479278075904,-0.2023,0.059,0.904,0.037,neg,neu
2019-07-10 12:42:08+00:00,@breizh_72 As per #TopGear ICE cars still relevant vs. EVs. But there is a fly in this ointment. #pollution @enckj @350,brian4NY,1148935433293840384,0.0,0.0,1.0,0.0,neu,neu
2019-07-06 00:18:12+00:00,"Good! No shore power = no cruise terminal! We shouldn’t be subsidizing the multi-$B, polluting, exploitative, tax-dodging cruise industry with our health and the health of our planet. #pollution #climate #health #ZeroEmissonsNow #dirtydiesel #asthma #cancer #SeaLevelRise #CO2 #PM https://t.co/SRB9w73ljB",ViewFromTheHook,1147298665444388869,-0.7568,0.198,0.74,0.061,neg,neu
2019-06-30 18:01:05+00:00,"Great example of how we can save #food, #energy and cut #carbon #pollution. Every city should be doing this. #climatechange https://t.co/MEjMQ93QUp",therockyfiles,1145391820714782721,0.8074,0.074,0.596,0.33,pos,neu
2019-06-27 20:06:18+00:00,"Just BREATHE ☣ 
""Tell me how I'm supposed to breathe with no air?""
featuring adonisjuan_ 
#blackandwhitephotography #blackandwhite #puertorican #africaninamerican #diversity #pollution #toxins #toxicity #environment… https://t.co/L5Bxk3Abi9",E_the_CameraMan,1144336169154613248,-0.296,0.084,0.916,0.0,neg,neu
2019-06-26 15:33:54+00:00,"To address #cumulativeimpacts of #pollution, we need cumulative policies. Policies that MANDATE emissions reductions in #EnvironmentalJustice communities. Carbon trading policies that ignore copollutants &amp; disproportionate impacts=false solutions. #EJConvening #WhosInDanger https://t.co/AhxkHkLP0J",StephHerron,1143905232906313729,-0.2023,0.078,0.87,0.053,neg,neu
2019-06-21 10:21:59+00:00,"Chic and polluted ... Williamsburg NYC #pollution #nyc #williamsburg #editorial #team @ Williamsburg, Brooklyn https://t.co/EWNdh4Su46",alexvandersteen,1142014793613631489,-0.2263,0.166,0.718,0.116,neg,neu
2019-06-20 21:37:16+00:00,Now that we have spent 50 years reducing #pollution #chemicals &amp; #bacteria fr our waterways we will spend the next 50 reducing #pharmaceuticals &amp; #personalcare products #PPCP fr our waterways too. We need to! We are changing #chemistry of th #environment in ways we cannot predict https://t.co/2n5SD9NWu8,cartercraft,1141822349525868544,0.0,0.0,1.0,0.0,neu,neu
2019-06-19 19:48:13+00:00,Stop #pollution https://t.co/O91yWJPsKN,ludobok,1141432516655636481,-0.296,0.524,0.476,0.0,neg,neg
2019-06-17 22:17:42+00:00,#bondrating goes #upanddown #but #firstimpressions are #forever #beached #sunk #neglected #abandoned #pollution #neglect #visualblight #embarrassment #publicadministration #failure #rebuildbydesign @… https://t.co/1IOHsjouKM,cartercraft,1140745359649587201,-0.9716,0.582,0.418,0.0,neg,neg
2019-06-17 21:37:20+00:00,"Btw, plastic is destroying the planet but paper straws can suck it 🤭 #StrawPoll 
==
80% of Democrats said they would pay a higher tax rate for recycling programs, compared to 46% of Republicans and 55% of independents. #recycle #politics #plastic #partisan #pollution https://t.co/SGltNIgPld",infographx,1140735201250807809,-0.3506,0.138,0.785,0.077,neg,neu
2019-06-16 11:24:52+00:00,I finally opened my @SuckResponsibly  yesterday @sofritonyc and I was really nice knowing that my #straw wasn’t causing more #pollution I definitely plan on using it everywhere I go 🙌🏾🌆   One less #plastic straw out… https://t.co/gIRA9JFNfr,S3xyBrownSugar,1140218683144454146,0.7233,0.0,0.871,0.129,pos,neu
2019-06-16 00:08:06+00:00,Over #FathersDay2019 I plan to finish #GoodOmens with my son. @neilhimself Nice touch replacing pestilence with #pollution I wonder if you thought about replacing famine with fanaticism? Thank you for such a wonderful story https://t.co/PehCSGsEQZ,MattGresick,1140048368779112453,0.8402,0.0,0.78,0.22,pos,neu
2019-06-14 15:52:21+00:00,".@Reuters: @SenWhitehouse, @SenSherrodBrown &amp; @SenWarren urge @IRSnews to crack down on a $1 bn/yr subsidy for power plants burning chemically treated refined coal: some producing ""surging"" mercury &amp; smog instead of cutting #pollution. h/t @EnergyCentral. https://t.co/KhCBiOrB5o",DFGrimm,1139561220011282432,-0.4019,0.098,0.902,0.0,neg,neu
2019-06-09 01:57:42+00:00,"This weekend one of our founders met ocean legends including @cyrillgutsch &amp; @SylviaEarle for world oceans day and partook in the @adidas run for the oceans!
.
.
.
#CER #cleanearthrovers #plastic #pollution #plasticpollution #waste #oceans #4ocean #oceancleanup #cleanseas #sea https://t.co/2nmgHhISN0",CleanEarthRover,1137539235416813569,-0.4753,0.072,0.928,0.0,neg,neu
2019-06-08 14:37:01+00:00,"🎈 The disastrous consequences https://t.co/32ZDiL1msM of balloon releases

#Environment
📚 #Education
#Pollution
🛑 #JustStopIt
#Ballons sicken &amp; kill https://t.co/1uigFN4NDE",ChristiAnne67,1137367933510914053,-0.9287,0.461,0.539,0.0,neg,neu
2019-06-07 19:10:12+00:00,"Anthropocene now: influential panel votes to recognize Earth’s new epoch
https://t.co/B09yQUHufc
#anthropocene #geology #epoch #AWG #time #geologictime #timescale #stratigraphy #Quaternary #nucleartesting #atomicbomb #pollution #geologicrecord #humanactivities #manmade https://t.co/1InrjJrYqI",gregcocks_kiwi,1137074294213750784,0.4404,0.0,0.9,0.1,pos,neu
2019-06-07 19:00:20+00:00,"H.E. Dr. Riyad Mansour, Minister, Chair of the Group of 77, attends an environmental conference against plastic #pollution in Antigua and Barbuda 

Attendees @UN_PGA @ashanti  Prime Gaston Browne @ABNYOffice #Palestine #G77 https://t.co/avSRm2ntJ2",Palestine_UN,1137071813559803904,0.0,0.0,1.0,0.0,neu,neu
2019-06-07 17:33:06+00:00,"Still not getting serious attention.

#bbcearth #plasticpollution
#Mediterranean #pollution
#plastics

https://t.co/3LaJq0uetE",moeshesha,1137049860455260161,0.0572,0.0,0.891,0.109,pos,neu
2019-06-07 13:32:21+00:00,"We cannot wait any longer and close our eyes on the apparent facts. The #GlobalWarming and  Environmental #Pollution are increasing at the dangerously high speed. 
#NowIsTheTime to act… https://t.co/hw4S97dUEN",st_artnow,1136989271917813761,-0.4588,0.097,0.903,0.0,neg,neu
2019-06-02 18:50:03+00:00,"#DAMHUMANS taking over this whole Earth, get outta here w all that noise and pollution, and these plastic bottles messing w my insides. 
 #pollution #Earth #nature #naturelovers #PlanetEarth https://t.co/Xf81wHfdFR",2getbrown,1135257283422838791,0.0,0.0,1.0,0.0,neu,neu
2019-05-29 03:46:40+00:00,A new @chesapeakebayfoundation report says #pennsylvania isn't doing its fair share to cleanup the bay &amp; threatens possible #litigation . Story tonight on #CTVNews @pgctvnews #chesapeakebay #bayhealth #estuary #maryland #virginia #baypollution #pollution https://t.co/k70sES0spU,villone_reports,1133580390424338432,-0.4874,0.169,0.772,0.059,neg,neu
2019-05-28 16:54:11+00:00,This is just despicable in this day and age. How some organizations get a free pass to mass litter is beyond me. It adds nothing to the event and hurts so many. #indy500 #pollution https://t.co/w7T7pxuZ4D,SteveMorano,1133416189026361349,0.0516,0.079,0.838,0.084,pos,neu
2019-05-27 16:02:26+00:00,"When is blanket #satellites really just mass #pollution? Like #balloons releases at #Indy500? It’s 2019, are there better ways of choosing how to be civilized while not destroying our one earth and the nature we depend upon? Or just the #beauty of natural things. https://t.co/WQSjGPSkBi",esgarchitect,1133040777439977474,0.9345,0.0,0.725,0.275,pos,neu
2019-05-26 23:30:01+00:00,"Pure Awesome. Atleast China is doing something right. Fight Pollution!!! #pollution #china 
@SafesideT https://t.co/2uN9AUH09P https://t.co/nP6xrbF1Bb",SafesideT,1132791026182217728,0.5229,0.126,0.632,0.242,pos,neu
2019-05-25 18:22:30+00:00,#Plastic #Pollution: It's Time To Break Free #Humanity #Oceans #Land #Air #ClimateCrisis #ClimateAction #environment @JustSayHola360 https://t.co/RfWFcfHi0z,angellight,1132351247774822401,0.5106,0.0,0.82,0.18,pos,neu
2019-05-25 14:57:10+00:00,"This dirty little statue looks down on the city and silently judges all of us... #ashes #soot #dirt #grime #pollution #judgement #onlybus #newyorkcity @ New York, New York https://t.co/I5J5WELTPp",keys2nyc,1132299575769878530,-0.7783,0.231,0.769,0.0,neg,neu
2019-05-23 21:50:16+00:00,"“Fat Free Ocean” 56 x 46 with me for a sense of scale. #contemporaryart #savetheocean #banplastics #nomoreplastic #savethereef #pollution #savetheplanet @ New York, New York https://t.co/FnAHWRjiPR",stephenhallny,1131678758342205440,0.5106,0.0,0.883,0.117,pos,neu
2019-05-23 13:37:26+00:00,Revealed: air pollution may be damaging 'every organ in the body’ https://t.co/HyV7BA4sHF #airpollution #nyc #pollution #health #wellness,infographx,1131554735562067973,-0.1027,0.156,0.708,0.137,neg,neu
2019-05-22 13:44:24+00:00,A new Cochrane review on #pollution and #health https://t.co/AfX0HrhsX6,MingyuZhang_,1131194099661443073,0.0,0.0,1.0,0.0,neu,neu
2019-05-21 06:40:33+00:00,"There were two things we didn't talk about: the Holocaust and #pollution. - @DevraLeeDavis, author of *When Smoke Ran Like Fire*

Watching the *Ecosense for Living* #documentary about the #CleanAirAct.",M_A_Dennis,1130725045070909440,0.0258,0.073,0.851,0.076,neu,neu
2019-05-17 19:54:05+00:00,@nytimes STOP #pollution #plastics #oceancleanup #environnement,Lindasantangel1,1129475193724968960,-0.4466,0.37,0.63,0.0,neg,neu
2019-05-17 16:37:06+00:00,"The #air we #breathe - #mapped
https://t.co/JX8bKm1FB0
#spatial #GIS #remotesensing #mapping #satellite #Tropomi #Copernicus #airpollution #publichealth #health #pollution #airquality #environment #emissions #transportation #interactive #modelling #BreatheCleanAir @TechExplorist https://t.co/dq7Dcp6P0m",gregcocks_kiwi,1129425623422787584,0.0,0.0,1.0,0.0,neu,neu
2019-05-16 15:20:00+00:00,“Fat Free Ocean” 56 x 46. A beautiful painting by my very talented husband. #nomoreplastic #savetheplanet #pollution #environment #stephenhallart @ Westbeth Artists Housing and Center for the Arts https://t.co/SaKkCUHhP7,samanthahall666,1129043828856504322,0.8955,0.0,0.707,0.293,pos,neu
2019-05-09 19:32:55+00:00,"How far @LSarsour has come! From causing air #pollution with her nonsense, to doing so on @RogerWaters' private jet.
Lesson 1: Can't do much for any people without empathy. https://t.co/cAJZUhTTNi",feedbaylenny,1126570763551682560,-0.4574,0.094,0.906,0.0,neg,neu
2019-05-08 18:24:09+00:00,It’s getting harder and harder for air #pollution to hide. #AirQuality https://t.co/E6KPa58t3t,amgcarlton,1126191071531286533,-0.1779,0.134,0.866,0.0,neg,neu
2019-05-06 19:14:13+00:00,"Gulf killifish have made a stunning comeback in Houston with the help of genetic mutations imported from interspecies mating with Atlantic killifish.
#pollution #evolution #hybridization https://t.co/V8itWynQsO Latest for @TheScientistLLC https://t.co/VtHpznNPA4",EmmaYas24,1125478895963312129,0.6249,0.066,0.776,0.158,pos,neu
2019-05-06 17:27:48+00:00,Our Transportation Future is focused on developing a regional #cleantransportation system across the Northeast and Mid-Atlantic states. @TranspoFuture #OTF #pollution #publichealth #climatechange https://t.co/W4S5ccKKZp,BWPolitics,1125452113763622912,0.3818,0.0,0.894,0.106,pos,neu
2019-05-03 18:16:18+00:00,"Lawns are the No. 1 irrigated ‘crop’ in America. They need to die. ""Lawns are awful for the planet."" https://t.co/GhdiL6wKKg via @grist #lawns #America #pollution #waste #water #environment #fertilizer #pesticide",michelle4mmkh4,1124377154060468224,-0.8658,0.264,0.736,0.0,neg,neu
2019-04-30 13:49:53+00:00,'Our #water #pollution is a #cancer' https://t.co/XZKWVHM8An,MrOkra,1123222946053488640,-0.6597,0.423,0.577,0.0,neg,neu
2019-04-26 11:25:25+00:00,Glad Oregon is finally catching up to California! Tom McCall would be proud of you. #pollution #savetheearth https://t.co/w9mP4jLhXa,WendyWendlandt,1121737040356347904,0.75,0.0,0.715,0.285,pos,neu
2019-04-16 12:07:18+00:00,Nanoplastics in the article should be a concern to all of us. #pollution #Health https://t.co/bhd3QjUdeb,CloudOfCaroline,1118123698932846592,0.0,0.0,1.0,0.0,neu,neu
2019-04-13 20:43:48+00:00,"The  plastic epidemic, with the rampant  large sugary drink use. 
April 13 2019

#plastic #singleuse #singleuseplastic #waste #pollution #plasticcontainer #dunkindonuts #largedrink… https://t.co/0JzpwTwvVW",stefpix,1117166516200452096,-0.4215,0.118,0.882,0.0,neg,neu
2019-04-11 16:59:54+00:00,"A main source of allergens is in saliva in dogs, which is easily spread on their hair. Brushing your pets regularly and bathing them 1 x week also reduces allergies to particulate matter like pet dander. #NationalHugYourDogDay #pollution #disruptivetech #iaqstartshere https://t.co/TgBitzo4Q7",airthinx,1116385397356019712,0.6124,0.0,0.864,0.136,pos,neu
2019-04-05 18:39:48+00:00,"Incredibly thought-provoking and comprehensive read on the toll of #lightpollution. Human health, animal/avian health, ecosystems, climate....all at risk. #ClimateJustice #nature #pollution https://t.co/aMWzwgvOpg",DrKlintPeebles,1114236208052350976,0.0422,0.086,0.821,0.093,neu,neu
2019-03-29 19:04:33+00:00,"About time the entire U.S.A. followed:
https://t.co/l0cWHygfgU #plastic #pollution #bag #ban",HenryHeleine,1111705722197344256,-0.5574,0.265,0.735,0.0,neg,neu
2019-03-27 15:11:59+00:00,@faithinplace is here joining the chorus of voices calling on @EPA to use the best available science in considering the health impacts of #ethyleneoxide &amp; take immediate action to protect our families from the cumulative impacts of #pollution. https://t.co/jStYxWiZ6h,StephHerron,1110922417831100417,0.7783,0.0,0.845,0.155,pos,neu
2019-03-24 12:20:20+00:00,https://t.co/e2vYdrQvto And yet #people still support @exxonmobil #Oil #environment @ErickaUrsula #pollution #wildlife #drunk #ExxonValdez #historical,sneakerboyt,1109792057810399233,0.0772,0.133,0.718,0.149,pos,neu
2019-03-19 21:31:20+00:00,#students #cleanair #posters be the #solution to #air #pollution #TuesdayMotivation @TeamRidgely @BarishSeth @CleanAirPartner @visualartsbcps @BaltCoPS @chesbayprogram @MAEOE_MD @MDartED @mdartscouncil @chesapeakebay  @BCPSOutdoorSci @k12artchat @CbyersChristina @VerlettaWhite https://t.co/V73XJIo2oY,MsValentineRMS,1108118785565868032,0.3182,0.0,0.913,0.087,pos,neu
2019-03-19 01:07:47+00:00,"@DeerParkWtr How about we stop drinking out of #plastic bottles?
For every purchase of this nifty #4ocean bottle, 1lb of #plasticpollution is removed from the #ocean 

Let's all #BeBest 

#plasticfree #ClimateStrike #ClimateChange #pollution @4oceanBracelets https://t.co/9JZpiPhxAJ",laurenlogi,1107810866903293957,0.2323,0.057,0.861,0.082,pos,neu
2019-03-16 16:21:11+00:00,"@elizabeth_ruler I did my part and you can too.  Just stop drinking out of #plastic 

Love #MELANIATRUMP 
#4ocean #plasticpollution #pollution #ClimateStrike #ClimateChange 

Check me out on #instagram @flotusofficial #FakeMelania https://t.co/O7hilxay1n",laurenlogi,1106953569100591105,0.4588,0.064,0.814,0.122,pos,neu
2019-03-16 00:52:08+00:00,"@MarkRuffalo My #Trumps may not believe in #climatechange but I do!!  That's why I, #MELANIATRUMP, supports @4oceanBracelets  

I really do care!
#plastic #plasticfree #fakemelania #plasticpollution
#Recycle
#pollution 

check me out on #Instagram @flotusofficial and help #savetheplanet https://t.co/tNgSIbvbQ2",laurenlogi,1106719764007845889,0.9245,0.0,0.733,0.267,pos,neu
2019-03-13 20:59:16+00:00,"Air #pollution deaths are double previous estimates. Researchers say dirty air is killing 800,000 people a year in #Europe, and urge the phasing out burning #fossilfuels: https://t.co/MNuTMhtTQB",CaplanComms,1105936384479645697,-0.8074,0.226,0.774,0.0,neg,neu
2019-03-12 08:02:58+00:00,My favorite invisible source is the enormous diesel backup generators on top of buildings that aren't hospitals. Gotta maintain the disparity even when the power is out. #inequality #pollution #entitlement https://t.co/90BhH3qXhN,beatnikgeek,1105378635127668737,0.5859,0.0,0.858,0.142,pos,neu
2019-03-08 15:02:03+00:00,"Loved chatting with @fox5dcallison foxnews @fox5dc about #shark #adventures, #plastic #pollution, &amp; #solutions. Come by for more #Cousteau #adventure stories tonight tokoma… https://t.co/VXqSlIlC5Q",FCousteau,1104034549728796672,0.8617,0.0,0.642,0.358,pos,neu
2019-03-05 01:54:17+00:00,"✅Coal ash contaminating groundwater nationwide, groups say 😡 https://t.co/btUp8pducm #earth #pollution #coal #climatechange #climate #water #clean #environment #waste #contamination #ground #green #resist #climatechange https://t.co/a15ZRDDqgS",EnergyHouseVA,1102749139065061377,-0.0258,0.089,0.825,0.086,neu,neu
2019-03-02 16:38:32+00:00,"@4oceanBracelets Our family just ordered the Whale, Manatee, Sea Turtle &amp; Seabird bracelets &amp; joined the #4Ocean mo. subscription. Your dedication to addressing the impact of plastic #pollution on our #ecosystems &amp; #marine #wildlife is commendable! BRAVO! https://t.co/X0tZJxYcfS",AuthorTomWhaley,1101884505839886339,0.0,0.0,1.0,0.0,neu,neu
2019-03-01 21:33:46+00:00,"@jpabplanalp 😀 keeping #NewYork #harbor clean 🐟🐠🌊
 #oysters Thank you #billionoysterproject #pollution #environnement #cleanwater @nypost @NY1 @NYDailyNews @BillionOyster",Lindasantangel1,1101596413862051841,0.7717,0.0,0.722,0.278,pos,neu
2019-02-27 22:27:49+00:00,East Hampton Residents Take Aim At Airport Noise Pollution.✈️ @FAANews @EHAviationAssoc @WSHUnews @WSHUPublicRadio #WSHU #NPR #Radio #News #LongIsland #LI #TheEastEnd #EastEnd #TheHamptons #EastHampton #EastHamptonAirport #NoisePollution #Pollution https://t.co/cW0yWQow3s,SKY_journalism,1100885238870355971,0.0,0.0,1.0,0.0,neu,neu
2019-02-24 20:59:16+00:00,"@eilperin @brady_dennis Without an independent #Science Advisory Board at #EPA, I suppose Wheeler’s hand-picked fossil fuel industry types and likeminded lobbyists are readying some predetermined findings to convince Americans that #CO2 #pollution is good for us.",CaplanComms,1099775790898651136,0.5994,0.0,0.874,0.126,pos,neu
2019-02-21 23:23:05+00:00,Trump dismantling #mercury #pollution ban exemplifies embrace of #coal https://t.co/8Onw5uRtwS,CaplanComms,1098724821704327169,-0.3182,0.259,0.576,0.165,neg,neu
2019-02-19 17:21:24+00:00,Richly deserved award for “Breathtaking” pictures of a global air #pollution crisis. @undarkmag @sejorg @larrycprice https://t.co/O6Rq0uFNmo,therockyfiles,1097909027521155072,0.3182,0.174,0.553,0.272,pos,neu
2019-02-18 13:59:09+00:00,"Pollution doesn’t discriminate. Need more info?  Link in Bio. #pollution #stoptoxicrockwool #westvirginia #maryland #loudoncounty #virginia @ Jefferson County, West Virginia https://t.co/78VQvbNo8C",chancanhelp,1097495741789020160,0.0,0.0,1.0,0.0,neu,neu
2019-02-18 12:51:27+00:00,"@NBCNews @NBCNewsMACH #Pollution on shores, in oceans, in the air, underground &amp; orbiting our planet is just destructive!  #OrbitingSatellites stuck in space #PlasticIslandOfTrash in our waterways #Emissions from burning energy in our breathable air #ClimateChange is a by-product of human inventions https://t.co/tLfUR4vFJa",coachtodaro,1097478703091798016,-0.636,0.133,0.823,0.044,neg,neu
2019-02-17 19:16:03+00:00,Who’re the fools at ⁦@MTA⁩ who’ve purchased #diesel locomotives for the #NYCSubway? #Diesels were banned by the former #NYCentralSystem in the #ParkAvenueTunnels a CENTURY ago!  Black snot &amp; cancer risks: #NYCsubway air is full of #pollution  https://t.co/ukLZjvoWSh,JoelRMelamedMD,1097213101332721664,-0.9184,0.282,0.718,0.0,neg,neu
2019-02-17 14:00:30+00:00,"#2019february17 #A #near #future on #earth, #pollution #destruction #escape to #space #🚀 #🛰  #🛸 #💫 #🌎 #🌍 #🌏 #🌗 #☄️ @ ONU Info https://t.co/tS7jWABhkS",lorenzocaiazzo,1097133693255045123,-0.5994,0.121,0.842,0.037,neg,neu
2019-02-14 23:53:08+00:00,"After the stories of suffering and concern shared today, I wonder why joemanchinwv took our vote but left us out to dry?  We can’t and won’t stop!  #pollution #stoptoxicrockwool… https://t.co/o869nbc3Xz",chancanhelp,1096195669830774784,-0.5334,0.152,0.798,0.05,neg,neu
2019-02-09 21:16:08+00:00,How much #pollution is due to international #maquiladora plants across the US border in #Mexicali? https://t.co/sfzdX6jZgf,therockyfiles,1094344219890724866,0.0,0.0,1.0,0.0,neu,neu
2019-02-08 15:30:21+00:00,✅ 5 Ways Climate Change Will Affect Your Health 😷 https://t.co/UVmSUnHZlI #climatechange #asthma #global #globalwarming #pollution #sick #health #green #renewableenergy #wind #solar #ticks #heart #disaster #allergies #disease 👎 https://t.co/olQYCwx3ut,EnergyHouseVA,1093894813026533376,-0.4939,0.166,0.74,0.094,neg,neu
2019-02-07 18:25:17+00:00,"Trump #EPA's #pollution, waste reduction numbers are lowest in a decade, touted as a “major accomplishments and environmental progress during the Trump administration,” which also claimed “America is on a path to a stronger, safer, and cleaner future."" https://t.co/wCYVG3DgAR",CaplanComms,1093576446747045889,0.5106,0.136,0.66,0.204,pos,neu
2019-02-04 20:04:05+00:00,"“Unhealthy air quality for the sensitive groups,” weather app says?! Can you see that ash grey air layer on the horizon; toxicity of industry, cars and planes in New York! toxic air pollution right in front of you endangering your health!
#newyork #nyc #pollution #smog #co2 #air https://t.co/qSIID6tF1y",Ibis_Power,1092514146279743488,-0.4359,0.061,0.915,0.024,neg,neu
2019-02-04 16:09:22+00:00,Today is #WorldCancerDay &amp; it’s important to review how changes in daily activities can make a big impact on cancer risk. Thank you @WHO for the graphic! #Tobacco #Smoking #Obesity #SunProtection #Pollution #Diet #Vaccination #Alcohol #Breastfeeding #Exercise #CancerPrevention https://t.co/QwDGkToaEc,KFerg86,1092455079075082242,-0.5411,0.147,0.759,0.093,neg,neu
2019-01-29 22:06:07+00:00,"By dismantling federal #mercury #pollution #regulations, Trump embraces #coal. https://t.co/7ZU167yCNW",CaplanComms,1090370530509840385,0.0,0.0,1.0,0.0,neu,neu
2019-01-24 12:23:52+00:00,".@UN - Already challenged #oceans facing threats eg #plasticpollution #overfishing  now face #noise #pollution. -  Oceans Are Getting Louder, Posing Potential Threats to Marine Life https://t.co/0Fay9fYmJj
@ThomsonFiji #UNDP #SaveOurOcean @oecscommission",deodat_maharaj,1088412065751093249,-0.7184,0.206,0.794,0.0,neg,neu
